pcd,lad23cd,lad23nm
"NE311EQ","E08000023","South Tyneside"
"NE311ER","E08000023","South Tyneside"
"NE311ES","E08000023","South Tyneside"
"NE311ET","E08000023","South Tyneside"
"NE311EU","E08000023","South Tyneside"
"NE311EW","E08000023","South Tyneside"
"NE311EX","E08000023","South Tyneside"
"NE311EY","E08000023","South Tyneside"
"NE311EZ","E08000023","South Tyneside"
"NE311FA","E08000023","South Tyneside"
"NE311FB","E08000023","South Tyneside"
"NE311FD","E08000023","South Tyneside"
"NE311FE","E08000023","South Tyneside"
"NE311FF","E08000023","South Tyneside"
"NE311FG","E08000023","South Tyneside"
"NE311FH","E08000023","South Tyneside"
"NE311FJ","E08000023","South Tyneside"
"NE311FL","E08000023","South Tyneside"
"NE311FN","E08000023","South Tyneside"
"NE311HA","E08000023","South Tyneside"
"NE311HB","E08000023","South Tyneside"
"NE311HD","E08000023","South Tyneside"
"NE311HE","E08000023","South Tyneside"
"NE311HF","E08000023","South Tyneside"
"NE311HG","E08000023","South Tyneside"
"NE311HH","E08000023","South Tyneside"
"NE311HJ","E08000023","South Tyneside"
"NE311HL","E08000023","South Tyneside"
"NE311HN","E08000023","South Tyneside"
"NE311HP","E08000023","South Tyneside"
"NE311HQ","E08000023","South Tyneside"
"NE311HR","E08000023","South Tyneside"
"NE311HS","E08000023","South Tyneside"
"NE311HT","E08000023","South Tyneside"
"NE311HU","E08000023","South Tyneside"
"NE311HW","E08000023","South Tyneside"
"NE311HX","E08000023","South Tyneside"
"NE311HY","E08000023","South Tyneside"
"NE311HZ","E08000023","South Tyneside"
"NE311JA","E08000023","South Tyneside"
"NE311JB","E08000023","South Tyneside"
"NE311JD","E08000023","South Tyneside"
"NE311JE","E08000023","South Tyneside"
"NE311JF","E08000023","South Tyneside"
"NE311JG","E08000023","South Tyneside"
"NE311JH","E08000023","South Tyneside"
"NE311JJ","E08000023","South Tyneside"
"NE311JL","E08000023","South Tyneside"
"NE311JN","E08000023","South Tyneside"
"NE311JP","E08000023","South Tyneside"
"NE311JQ","E08000023","South Tyneside"
"NE311JR","E08000023","South Tyneside"
"NE311JS","E08000023","South Tyneside"
"NE311JT","E08000023","South Tyneside"
"NE311JU","E08000023","South Tyneside"
"NE311JW","E08000023","South Tyneside"
"NE311JX","E08000023","South Tyneside"
"NE311JY","E08000023","South Tyneside"
"NE311JZ","E08000023","South Tyneside"
"NE311LA","E08000023","South Tyneside"
"NE311LB","E08000023","South Tyneside"
"NE311LD","E08000023","South Tyneside"
"NE311LE","E08000023","South Tyneside"
"NE311LF","E08000023","South Tyneside"
"NE311LG","E08000023","South Tyneside"
"NE311LH","E08000023","South Tyneside"
"NE311LJ","E08000023","South Tyneside"
"NE311LL","E08000023","South Tyneside"
"NE311LN","E08000023","South Tyneside"
"NE311LP","E08000023","South Tyneside"
"NE311LQ","E08000023","South Tyneside"
"NE311LR","E08000023","South Tyneside"
"NE311LS","E08000023","South Tyneside"
"NE311LT","E08000023","South Tyneside"
"NE311LU","E08000023","South Tyneside"
"NE311LW","E08000023","South Tyneside"
"NE311LX","E08000023","South Tyneside"
"NE311LY","E08000023","South Tyneside"
"NE311LZ","E08000023","South Tyneside"
"NE311NA","E08000023","South Tyneside"
"NE311NB","E08000023","South Tyneside"
"NE311ND","E08000023","South Tyneside"
"NE311NE","E08000023","South Tyneside"
"NE311NG","E08000023","South Tyneside"
"NE311NH","E08000023","South Tyneside"
"NE311NJ","E08000023","South Tyneside"
"NE311NL","E08000023","South Tyneside"
"NE311NN","E08000023","South Tyneside"
"NE311NP","E08000023","South Tyneside"
"NE311NQ","E08000023","South Tyneside"
"NE311NR","E08000023","South Tyneside"
"NE311NS","E08000023","South Tyneside"
"NE311NT","E08000023","South Tyneside"
"NE311NU","E08000023","South Tyneside"
"NE311NW","E08000023","South Tyneside"
"NE311NX","E08000023","South Tyneside"
"NE311NY","E08000023","South Tyneside"
"NE311NZ","E08000023","South Tyneside"
"NE311PA","E08000023","South Tyneside"
"NE311PB","E08000023","South Tyneside"
"NE311PD","E08000023","South Tyneside"
"NE311PE","E08000023","South Tyneside"
"NE311PF","E08000023","South Tyneside"
"NE311PG","E08000023","South Tyneside"
"NE311PH","E08000023","South Tyneside"
"NE311PJ","E08000023","South Tyneside"
"NE311PL","E08000023","South Tyneside"
"NE311PN","E08000023","South Tyneside"
"NE311PP","E08000023","South Tyneside"
"NE311PQ","E08000023","South Tyneside"
"NE311PR","E08000023","South Tyneside"
"NE311PS","E08000023","South Tyneside"
"NE311PT","E08000023","South Tyneside"
"NE311PU","E08000023","South Tyneside"
"NE311PW","E08000023","South Tyneside"
"NE311PX","E08000023","South Tyneside"
"NE311PY","E08000023","South Tyneside"
"NE311PZ","E08000023","South Tyneside"
"NE311QA","E08000023","South Tyneside"
"NE311QB","E08000023","South Tyneside"
"NE311QD","E08000023","South Tyneside"
"NE311QE","E08000023","South Tyneside"
"NE311QF","E08000023","South Tyneside"
"NE311QG","E08000023","South Tyneside"
"NE311QH","E08000023","South Tyneside"
"NE311QJ","E08000023","South Tyneside"
"NE311QL","E08000023","South Tyneside"
"NE311QN","E08000023","South Tyneside"
"NE311QP","E08000023","South Tyneside"
"NE311QQ","E08000023","South Tyneside"
"NE311QR","E08000023","South Tyneside"
"NE311QS","E08000023","South Tyneside"
"NE311QT","E08000023","South Tyneside"
"NE311QU","E08000023","South Tyneside"
"NE311QW","E08000023","South Tyneside"
"NE311QX","E08000023","South Tyneside"
"NE311QY","E08000023","South Tyneside"
"NE311QZ","E08000023","South Tyneside"
"NE311RA","E08000023","South Tyneside"
"NE311RB","E08000023","South Tyneside"
"NE311RD","E08000023","South Tyneside"
"NE311RE","E08000023","South Tyneside"
"NE311RF","E08000023","South Tyneside"
"NE311RG","E08000023","South Tyneside"
"NE311RH","E08000023","South Tyneside"
"NE311RJ","E08000023","South Tyneside"
"NE311RL","E08000023","South Tyneside"
"NE311RN","E08000023","South Tyneside"
"NE311RP","E08000023","South Tyneside"
"NE311RQ","E08000023","South Tyneside"
"NE311RR","E08000023","South Tyneside"
"NE311RS","E08000023","South Tyneside"
"NE311RT","E08000023","South Tyneside"
"NE311RU","E08000023","South Tyneside"
"NE311RW","E08000023","South Tyneside"
"NE311RX","E08000023","South Tyneside"
"NE311RY","E08000023","South Tyneside"
"NE311RZ","E08000023","South Tyneside"
"NE311SA","E08000023","South Tyneside"
"NE311SB","E08000023","South Tyneside"
"NE311SD","E08000023","South Tyneside"
"NE311SE","E08000023","South Tyneside"
"NE311SF","E08000023","South Tyneside"
"NE311SG","E08000023","South Tyneside"
"NE311SH","E08000023","South Tyneside"
"NE311SJ","E08000023","South Tyneside"
"NE311SL","E08000023","South Tyneside"
"NE311SN","E08000023","South Tyneside"
"NE311SP","E08000023","South Tyneside"
"NE311SQ","E08000023","South Tyneside"
"NE311SR","E08000023","South Tyneside"
"NE311SS","E08000023","South Tyneside"
"NE311ST","E08000023","South Tyneside"
"NE311SU","E08000023","South Tyneside"
"NE311SW","E08000023","South Tyneside"
"NE311SX","E08000023","South Tyneside"
"NE311SY","E08000023","South Tyneside"
"NE311SZ","E08000023","South Tyneside"
"NE311TA","E08000023","South Tyneside"
"NE311TB","E08000023","South Tyneside"
"NE311TD","E08000023","South Tyneside"
"NE311TE","E08000023","South Tyneside"
"NE311TF","E08000023","South Tyneside"
"NE311TG","E08000023","South Tyneside"
"NE311TH","E08000023","South Tyneside"
"NE311TJ","E08000023","South Tyneside"
"NE311TL","E08000023","South Tyneside"
"NE311TN","E08000023","South Tyneside"
"NE311TP","E08000023","South Tyneside"
"NE311TQ","E08000023","South Tyneside"
"NE311TR","E08000023","South Tyneside"
"NE311TT","E08000023","South Tyneside"
"NE311TU","E08000023","South Tyneside"
"NE311TW","E08000023","South Tyneside"
"NE311TX","E08000023","South Tyneside"
"NE311TZ","E08000023","South Tyneside"
"NE311UA","E08000023","South Tyneside"
"NE311UB","E08000023","South Tyneside"
"NE311UD","E08000023","South Tyneside"
"NE311UE","E08000023","South Tyneside"
"NE311UF","E08000023","South Tyneside"
"NE311UG","E08000023","South Tyneside"
"NE311UH","E08000023","South Tyneside"
"NE311UJ","E08000023","South Tyneside"
"NE311UL","E08000023","South Tyneside"
"NE311UN","E08000023","South Tyneside"
"NE311UP","E08000023","South Tyneside"
"NE311UQ","E08000023","South Tyneside"
"NE311UR","E08000023","South Tyneside"
"NE311US","E08000023","South Tyneside"
"NE311UT","E08000023","South Tyneside"
"NE311UU","E08000023","South Tyneside"
"NE311UW","E08000023","South Tyneside"
"NE311UX","E08000023","South Tyneside"
"NE311UY","E08000023","South Tyneside"
"NE311UZ","E08000023","South Tyneside"
"NE311WA","E08000023","South Tyneside"
"NE311WB","E08000023","South Tyneside"
"NE311WD","E08000023","South Tyneside"
"NE311WE","E08000023","South Tyneside"
"NE311WF","E08000023","South Tyneside"
"NE311WH","E08000023","South Tyneside"
"NE311WU","E08000023","South Tyneside"
"NE311WW","E08000023","South Tyneside"
"NE311WX","E08000023","South Tyneside"
"NE311WY","E08000023","South Tyneside"
"NE311WZ","E08000023","South Tyneside"
"NE311XA","E08000023","South Tyneside"
"NE311XB","E08000023","South Tyneside"
"NE311XD","E08000023","South Tyneside"
"NE311XF","E08000023","South Tyneside"
"NE311XG","E08000023","South Tyneside"
"NE311XH","E08000023","South Tyneside"
"NE311XJ","E08000023","South Tyneside"
"NE311XL","E08000023","South Tyneside"
"NE311XN","E08000023","South Tyneside"
"NE311XP","E08000023","South Tyneside"
"NE311XQ","E08000023","South Tyneside"
"NE311XR","E08000023","South Tyneside"
"NE311XS","E08000023","South Tyneside"
"NE311XT","E08000023","South Tyneside"
"NE311XW","E08000023","South Tyneside"
"NE311XZ","E08000023","South Tyneside"
"NE311YA","E08000023","South Tyneside"
"NE311YB","E08000023","South Tyneside"
"NE311YD","E08000023","South Tyneside"
"NE311YE","E08000023","South Tyneside"
"NE311YF","E08000023","South Tyneside"
"NE311YG","E08000023","South Tyneside"
"NE311YH","E08000023","South Tyneside"
"NE311YJ","E08000023","South Tyneside"
"NE311YL","E08000023","South Tyneside"
"NE311YN","E08000023","South Tyneside"
"NE311YP","E08000023","South Tyneside"
"NE311YQ","E08000023","South Tyneside"
"NE311YR","E08000023","South Tyneside"
"NE311YS","E08000023","South Tyneside"
"NE311YT","E08000023","South Tyneside"
"NE311YU","E08000023","South Tyneside"
"NE311YW","E08000023","South Tyneside"
"NE311YX","E08000023","South Tyneside"
"NE311YZ","E08000023","South Tyneside"
"NE312AA","E08000023","South Tyneside"
"NE312AB","E08000023","South Tyneside"
"NE312AD","E08000023","South Tyneside"
"NE312AE","E08000023","South Tyneside"
"NE312AF","E08000023","South Tyneside"
"NE312AG","E08000023","South Tyneside"
"NE312AH","E08000023","South Tyneside"
"NE312AJ","E08000023","South Tyneside"
"NE312AL","E08000023","South Tyneside"
"NE312AN","E08000023","South Tyneside"
"NE312AP","E08000023","South Tyneside"
"NE312AQ","E08000023","South Tyneside"
"NE312AR","E08000023","South Tyneside"
"NE312AS","E08000023","South Tyneside"
"NE312AT","E08000023","South Tyneside"
"NE312AU","E08000023","South Tyneside"
"NE312AW","E08000023","South Tyneside"
"NE312AX","E08000023","South Tyneside"
"NE312AY","E08000023","South Tyneside"
"NE312AZ","E08000023","South Tyneside"
"NE312BA","E08000023","South Tyneside"
"NE312BB","E08000023","South Tyneside"
"NE312BD","E08000023","South Tyneside"
"NE312BE","E08000023","South Tyneside"
"NE312BF","E08000023","South Tyneside"
"NE312BG","E08000023","South Tyneside"
"NE312BH","E08000023","South Tyneside"
"NE312BJ","E08000023","South Tyneside"
"NE312BL","E08000023","South Tyneside"
"NE312BN","E08000023","South Tyneside"
"NE312BP","E08000023","South Tyneside"
"NE312BQ","E08000023","South Tyneside"
"NE312BR","E08000023","South Tyneside"
"NE312BS","E08000023","South Tyneside"
"NE312BT","E08000023","South Tyneside"
"NE312BU","E08000023","South Tyneside"
"NE312BW","E08000023","South Tyneside"
"NE312BX","E08000023","South Tyneside"
"NE312BY","E08000023","South Tyneside"
"NE312BZ","E08000023","South Tyneside"
"NE312DA","E08000023","South Tyneside"
"NE312DB","E08000023","South Tyneside"
"NE312DD","E08000023","South Tyneside"
"NE312DE","E08000023","South Tyneside"
"NE312DF","E08000023","South Tyneside"
"NE312DG","E08000023","South Tyneside"
"NE312DH","E08000023","South Tyneside"
"NE312DJ","E08000023","South Tyneside"
"NE312DL","E08000023","South Tyneside"
"NE312DN","E08000023","South Tyneside"
"NE312DP","E08000023","South Tyneside"
"NE312DQ","E08000023","South Tyneside"
"NE312DR","E08000023","South Tyneside"
"NE312DS","E08000023","South Tyneside"
"NE312DT","E08000023","South Tyneside"
"NE312DU","E08000023","South Tyneside"
"NE312DW","E08000023","South Tyneside"
"NE312DX","E08000023","South Tyneside"
"NE312DY","E08000023","South Tyneside"
"NE312DZ","E08000023","South Tyneside"
"NE312EA","E08000023","South Tyneside"
"NE312EB","E08000023","South Tyneside"
"NE312ED","E08000023","South Tyneside"
"NE312EE","E08000023","South Tyneside"
"NE312EF","E08000023","South Tyneside"
"NE312EG","E08000023","South Tyneside"
"NE312EH","E08000023","South Tyneside"
"NE312EJ","E08000023","South Tyneside"
"NE312EL","E08000023","South Tyneside"
"NE312EN","E08000023","South Tyneside"
"NE312EP","E08000023","South Tyneside"
"NE312EQ","E08000023","South Tyneside"
"NE312ER","E08000023","South Tyneside"
"NE312ES","E08000023","South Tyneside"
"NE312ET","E08000023","South Tyneside"
"NE312EU","E08000023","South Tyneside"
"NE312EW","E08000023","South Tyneside"
"NE312EX","E08000023","South Tyneside"
"NE312EY","E08000023","South Tyneside"
"NE312EZ","E08000023","South Tyneside"
"NE312FA","E08000023","South Tyneside"
"NE312FB","E08000023","South Tyneside"
"NE312FD","E08000023","South Tyneside"
"NE312FE","E08000023","South Tyneside"
"NE312FF","E08000023","South Tyneside"
"NE312FG","E08000023","South Tyneside"
"NE312FH","E08000023","South Tyneside"
"NE312FJ","E08000023","South Tyneside"
"NE312GA","E08000023","South Tyneside"
"NE312GB","E08000023","South Tyneside"
"NE312GD","E08000023","South Tyneside"
"NE312GE","E08000023","South Tyneside"
"NE312GF","E08000023","South Tyneside"
"NE312GG","E08000023","South Tyneside"
"NE312GH","E08000023","South Tyneside"
"NE312HA","E08000023","South Tyneside"
"NE312HB","E08000023","South Tyneside"
"NE312HG","E08000023","South Tyneside"
"NE312HH","E08000023","South Tyneside"
"NE312HJ","E08000023","South Tyneside"
"NE312HL","E08000023","South Tyneside"
"NE312HN","E08000023","South Tyneside"
"NE312HP","E08000023","South Tyneside"
"NE312HQ","E08000023","South Tyneside"
"NE312HR","E08000023","South Tyneside"
"NE312HS","E08000023","South Tyneside"
"NE312HT","E08000023","South Tyneside"
"NE312HU","E08000023","South Tyneside"
"NE312HW","E08000023","South Tyneside"
"NE312HX","E08000023","South Tyneside"
"NE312HY","E08000023","South Tyneside"
"NE312HZ","E08000023","South Tyneside"
"NE312JA","E08000023","South Tyneside"
"NE312JB","E08000023","South Tyneside"
"NE312JD","E08000023","South Tyneside"
"NE312JE","E08000023","South Tyneside"
"NE312JF","E08000023","South Tyneside"
"NE312JG","E08000023","South Tyneside"
"NE312JH","E08000023","South Tyneside"
"NE312JJ","E08000023","South Tyneside"
"NE312JL","E08000023","South Tyneside"
"NE312JN","E08000023","South Tyneside"
"NE312JP","E08000023","South Tyneside"
"NE312JQ","E08000023","South Tyneside"
"NE312JR","E08000023","South Tyneside"
"NE312JS","E08000023","South Tyneside"
"NE312JT","E08000023","South Tyneside"
"NE312JW","E08000023","South Tyneside"
"NE312JZ","E08000023","South Tyneside"
"NE312LF","E08000023","South Tyneside"
"NE312LG","E08000023","South Tyneside"
"NE312LH","E08000023","South Tyneside"
"NE312LJ","E08000023","South Tyneside"
"NE312LL","E08000023","South Tyneside"
"NE312LN","E08000023","South Tyneside"
"NE312LP","E08000023","South Tyneside"
"NE312LQ","E08000023","South Tyneside"
"NE312LR","E08000023","South Tyneside"
"NE312LS","E08000023","South Tyneside"
"NE312LT","E08000023","South Tyneside"
"NE312LU","E08000023","South Tyneside"
"NE312LW","E08000023","South Tyneside"
"NE312LX","E08000023","South Tyneside"
"NE312LY","E08000023","South Tyneside"
"NE312LZ","E08000023","South Tyneside"
"NE312NA","E08000023","South Tyneside"
"NE312NB","E08000023","South Tyneside"
"NE312ND","E08000023","South Tyneside"
"NE312NE","E08000023","South Tyneside"
"NE312NF","E08000023","South Tyneside"
"NE312NG","E08000023","South Tyneside"
"NE312NH","E08000023","South Tyneside"
"NE312NJ","E08000023","South Tyneside"
"NE312NQ","E08000023","South Tyneside"
"NE312NX","E08000023","South Tyneside"
"NE312PA","E08000023","South Tyneside"
"NE312PB","E08000023","South Tyneside"
"NE312PD","E08000023","South Tyneside"
"NE312PE","E08000023","South Tyneside"
"NE312PF","E08000023","South Tyneside"
"NE312PG","E08000023","South Tyneside"
"NE312PH","E08000023","South Tyneside"
"NE312PJ","E08000023","South Tyneside"
"NE312PL","E08000023","South Tyneside"
"NE312PN","E08000023","South Tyneside"
"NE312PP","E08000023","South Tyneside"
"NE312PQ","E08000023","South Tyneside"
"NE312PR","E08000023","South Tyneside"
"NE312PS","E08000023","South Tyneside"
"NE312PT","E08000023","South Tyneside"
